# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2025-11-07 09:57:04
# reference years: 1995 to 2014
model, ensemble, exp, warming_level, start_year, end_year
CNRM-ESM2-1, r3i1p1f2, ssp119, 0.94, 2024, 2043
CNRM-ESM2-1, r4i1p1f2, ssp119, 0.94, 2020, 2039
CNRM-ESM2-1, r5i1p1f2, ssp119, 0.94, 2026, 2045
CanESM5-1, r1i1p1f1, ssp119, 0.94, 2019, 2038
CanESM5-1, r1i1p2f1, ssp119, 0.94, 2020, 2039
CanESM5, r1i1p1f1, ssp119, 0.94, 2022, 2041
CanESM5, r1i1p2f1, ssp119, 0.94, 2018, 2037
CanESM5, r2i1p1f1, ssp119, 0.94, 2015, 2034
CanESM5, r2i1p2f1, ssp119, 0.94, 2019, 2038
CanESM5, r3i1p1f1, ssp119, 0.94, 2016, 2035
CanESM5, r3i1p2f1, ssp119, 0.94, 2017, 2036
CanESM5, r4i1p1f1, ssp119, 0.94, 2020, 2039
CanESM5, r4i1p2f1, ssp119, 0.94, 2020, 2039
CanESM5, r5i1p1f1, ssp119, 0.94, 2018, 2037
CanESM5, r5i1p2f1, ssp119, 0.94, 2019, 2038
CanESM5, r6i1p1f1, ssp119, 0.94, 2019, 2038
CanESM5, r6i1p2f1, ssp119, 0.94, 2017, 2036
CanESM5, r7i1p1f1, ssp119, 0.94, 2019, 2038
CanESM5, r7i1p2f1, ssp119, 0.94, 2019, 2038
CanESM5, r8i1p1f1, ssp119, 0.94, 2024, 2043
CanESM5, r8i1p2f1, ssp119, 0.94, 2016, 2035
CanESM5, r9i1p1f1, ssp119, 0.94, 2019, 2038
CanESM5, r9i1p2f1, ssp119, 0.94, 2020, 2039
CanESM5, r10i1p1f1, ssp119, 0.94, 2022, 2041
CanESM5, r10i1p2f1, ssp119, 0.94, 2017, 2036
CanESM5, r11i1p1f1, ssp119, 0.94, 2019, 2038
CanESM5, r11i1p2f1, ssp119, 0.94, 2023, 2042
CanESM5, r12i1p1f1, ssp119, 0.94, 2019, 2038
CanESM5, r12i1p2f1, ssp119, 0.94, 2018, 2037
CanESM5, r13i1p1f1, ssp119, 0.94, 2019, 2038
CanESM5, r13i1p2f1, ssp119, 0.94, 2016, 2035
CanESM5, r14i1p1f1, ssp119, 0.94, 2021, 2040
CanESM5, r14i1p2f1, ssp119, 0.94, 2016, 2035
CanESM5, r15i1p1f1, ssp119, 0.94, 2016, 2035
CanESM5, r15i1p2f1, ssp119, 0.94, 2019, 2038
CanESM5, r16i1p1f1, ssp119, 0.94, 2021, 2040
CanESM5, r16i1p2f1, ssp119, 0.94, 2019, 2038
CanESM5, r17i1p1f1, ssp119, 0.94, 2027, 2046
CanESM5, r17i1p2f1, ssp119, 0.94, 2019, 2038
