# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2021-01-19 18:12:22
# reference years: 1850 to 1900
model, ensemble, exp, warming_level, start_year, end_year
CAMS-CSM1-0, r1i1p1f1, ssp119, 1.0, 2017, 2036
CAMS-CSM1-0, r2i1p1f1, ssp119, 1.0, 2032, 2051
CNRM-ESM2-1, r1i1p1f2, ssp119, 1.0, 2007, 2026
CNRM-ESM2-1, r2i1p1f2, ssp119, 1.0, 2011, 2030
CNRM-ESM2-1, r3i1p1f2, ssp119, 1.0, 2009, 2028
CNRM-ESM2-1, r4i1p1f2, ssp119, 1.0, 2010, 2029
CNRM-ESM2-1, r5i1p1f2, ssp119, 1.0, 2009, 2028
CanESM5, r1i1p1f1, ssp119, 1.0, 1990, 2009
CanESM5, r1i1p2f1, ssp119, 1.0, 1986, 2005
CanESM5, r2i1p1f1, ssp119, 1.0, 1991, 2010
CanESM5, r2i1p2f1, ssp119, 1.0, 1989, 2008
CanESM5, r3i1p1f1, ssp119, 1.0, 1991, 2010
CanESM5, r3i1p2f1, ssp119, 1.0, 1992, 2011
CanESM5, r4i1p1f1, ssp119, 1.0, 1988, 2007
CanESM5, r4i1p2f1, ssp119, 1.0, 1990, 2009
CanESM5, r5i1p1f1, ssp119, 1.0, 1992, 2011
CanESM5, r5i1p2f1, ssp119, 1.0, 1989, 2008
CanESM5, r6i1p1f1, ssp119, 1.0, 1986, 2005
CanESM5, r6i1p2f1, ssp119, 1.0, 1989, 2008
CanESM5, r7i1p1f1, ssp119, 1.0, 1989, 2008
CanESM5, r7i1p2f1, ssp119, 1.0, 1987, 2006
CanESM5, r8i1p1f1, ssp119, 1.0, 1988, 2007
CanESM5, r8i1p2f1, ssp119, 1.0, 1991, 2010
CanESM5, r9i1p1f1, ssp119, 1.0, 1991, 2010
CanESM5, r9i1p2f1, ssp119, 1.0, 1988, 2007
CanESM5, r10i1p1f1, ssp119, 1.0, 1991, 2010
CanESM5, r10i1p2f1, ssp119, 1.0, 1990, 2009
CanESM5, r11i1p1f1, ssp119, 1.0, 1989, 2008
CanESM5, r11i1p2f1, ssp119, 1.0, 1987, 2006
CanESM5, r12i1p1f1, ssp119, 1.0, 1986, 2005
CanESM5, r12i1p2f1, ssp119, 1.0, 1990, 2009
CanESM5, r13i1p1f1, ssp119, 1.0, 1988, 2007
CanESM5, r13i1p2f1, ssp119, 1.0, 1990, 2009
CanESM5, r14i1p1f1, ssp119, 1.0, 1989, 2008
CanESM5, r14i1p2f1, ssp119, 1.0, 1991, 2010
CanESM5, r15i1p1f1, ssp119, 1.0, 1990, 2009
CanESM5, r15i1p2f1, ssp119, 1.0, 1988, 2007
CanESM5, r16i1p1f1, ssp119, 1.0, 1989, 2008
